章号,章名,值域代码,值域名称,代码,名称,说明
2,国家标准代码,GB/T 4658-2006,学历代码,31,大学专科毕业,
2,国家标准代码,GB/T 4658-2006,学历代码,32,大学专科结业,
2,国家标准代码,GB/T 4658-2006,学历代码,33,大学专科肄业,
2,国家标准代码,GB/T 4658-2006,学历代码,40,中等职业教育,
2,国家标准代码,GB/T 4658-2006,学历代码,41,中等专科毕业,
2,国家标准代码,GB/T 4658-2006,学历代码,42,中等专科结业,
2,国家标准代码,GB/T 4658-2006,学历代码,43,中等专科肄业,
2,国家标准代码,GB/T 4658-2006,学历代码,44,职业高中毕业,
2,国家标准代码,GB/T 4658-2006,学历代码,45,职业高中结业,
2,国家标准代码,GB/T 4658-2006,学历代码,46,职业高中肄业,
2,国家标准代码,GB/T 4658-2006,学历代码,47,技工学校毕业,
2,国家标准代码,GB/T 4658-2006,学历代码,48,技工学校结业,
2,国家标准代码,GB/T 4658-2006,学历代码,49,技工学校肄业,
2,国家标准代码,GB/T 4658-2006,学历代码,60,普通高级中学教育,
2,国家标准代码,GB/T 4658-2006,学历代码,61,普通高中毕业,
2,国家标准代码,GB/T 4658-2006,学历代码,62,普通高中结业,
2,国家标准代码,GB/T 4658-2006,学历代码,63,普通高中肄业,
2,国家标准代码,GB/T 4658-2006,学历代码,70,初级中学教育,
2,国家标准代码,GB/T 4658-2006,学历代码,71,初中毕业,
2,国家标准代码,GB/T 4658-2006,学历代码,73,初中肄业,
2,国家标准代码,GB/T 4658-2006,学历代码,80,小学教育,
2,国家标准代码,GB/T 4658-2006,学历代码,81,小学毕业,
2,国家标准代码,GB/T 4658-2006,学历代码,83,小学肄业,
2,国家标准代码,GB/T 4658-2006,学历代码,90,其他,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,1,名誉博士,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,2,博士,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,3,硕士,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,4,学士,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,10,高等学校教师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,11,教授,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,12,副教授,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,13,讲师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,14,助教,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,20,中等专业学校教师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,22,高级讲师(中专),
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,23,讲师(中专),
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,24,助理讲师(中专),
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,25,教员(中专),
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,30,技工学校教师（讲师）,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,32,高级讲师(技校),
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,33,讲师(技校),
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,34,助理讲师(技校),
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,35,教员(技校),
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,40,技工学校教师(实习指导),
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,42,高级实习指导教师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,43,一级实习指导教师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,44,二级实习指导教师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,45,三级实习指导教师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,50,中学教师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,52,高级教师(中学),
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,53,一级教师(中学),
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,54,二级教师(中学),
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,55,三级教师(中学),
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,70,实验技术人员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,72,高级实验师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,73,实验师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,74,助理实验师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,75,实验员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,80,工程技术人员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,82,高级工程师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,83,工程师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,84,助理工程师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,85,技术员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,90,农业技术人员（农艺）,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,91,农业技术推广研究员（农艺）,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,92,高级农艺师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,93,农艺师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,94,助理农艺师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,95,农业技术员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,100,农业技术人员（兽医）,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,101,农业技术推广研究员（兽医）,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,102,高级兽医师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,103,兽医师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,104,助理兽医师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,105,兽医技术员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,110,农业技术人员（畜牧）,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,111,农业技术推广研究员（畜牧）,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,112,高级畜牧师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,113,畜牧师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,114,助理畜牧师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,115,畜牧技术员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,120,经济专业人员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,122,高级经济师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,123,经济师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,124,助理经济师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,125,经济员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,130,会计专业人员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,132,高级会计师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,133,会计师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,134,助理会计师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,135,会计员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,140,统计专业人员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,142,高级统计师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,143,统计师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,144,助理统计师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,145,统计员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,150,出版专业人员（编审）,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,151,编审,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,152,副编审,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,153,编辑,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,154,助理编辑,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,160,出版专业人员（编辑）,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,163,技术编辑,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,164,助理技术编辑,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,165,技术设计员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,170,出版专业人员（校对）,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,173,一级校对,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,174,二级校对,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,175,三级校对,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,180,,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,181,译审,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,182,副译审,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,183,翻译,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,184,助理翻译,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,190,,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,191,高级记者,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,192,主任记者,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,193,记者,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,194,助理记者,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,200,,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,201,高级编辑,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,202,主任编辑,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,203,编辑,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,204,助理编辑,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,220,,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,221,播音指导,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,222,主任播音员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,223,一级播音员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,224,二级播音员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,225,三级播音员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,230,,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,231,主任医师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,232,副主任医师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,233,主治医师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,234,医师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,235,医士,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,240,,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,241,主任药师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,242,副主任药师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,243,主管药师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,244,药师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,245,药士,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,250,,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,251,主任护师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,252,副主任护师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,253,主管护师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,254,护师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,255,护士,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,260,,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,261,主任技师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,262,副主任技师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,263,主管技师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,264,技师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,265,技士,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,270,,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,272,高级工艺美术师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,273,工艺美术师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,274,助理工艺美术师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,275,工艺美术员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,280,,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,281,一级演员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,282,二级演员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,283,三级演员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,284,四级演员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,290,,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,291,一级演奏员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,292,二级演奏员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,293,三级演奏员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,294,四级演奏员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,300,,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,301,一级编剧,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,302,二级编剧,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,303,三级编剧,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,304,四级编剧,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,310,,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,311,一级导演,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,312,二级导演,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,313,三级导演,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,314,四级导演,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,320,,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,321,一级指挥,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,322,二级指挥,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,323,三级指挥,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,324,四级指挥,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,330,,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,331,一级作曲,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,332,二级作曲,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,333,三级作曲,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,334,四级作曲,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,340,,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,341,一级美术师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,342,二级美术师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,343,三级美术师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,344,美术员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,350,,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,351,一级舞美设计师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,352,二级舞美设计师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,353,三级舞美设计师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,354,舞美设计员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,360,,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,362,主任舞台技师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,363,舞台技师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,364,舞台技术员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,370,,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,371,国家级教练,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,372,高级教练,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,373,一级教练,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,374,二级教练,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,375,三级教练,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,390,,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,391,一级律师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,392,二级律师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,393,三级律师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,394,四级律师,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,395,律师助理,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,400,,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,401,一级公证员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,402,二级公证员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,403,三级公证员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,404,四级公证员,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,405,公证员助理,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,410,,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,413,高级教师(小学),
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,414,一级教师(小学),
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,415,二级教师(小学),
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,416,三级教师(小学),
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,420,,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,422,高级船长,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,423,船长（大副）,
2,国家标准代码,GB/T 8561-2001,专业技术职务代码,424,二副,
