值域代码,值域名称,代码,名称,说明
LY.00.258,中药煎煮法代码,3,后煎,
LY.00.258,中药煎煮法代码,4,后下,
LY.00.258,中药煎煮法代码,5,另包,
LY.00.258,中药煎煮法代码,6,先煎,
LY.00.258,中药煎煮法代码,7,烊化,
LY.00.258,中药煎煮法代码,9,其他,
LY.00.259,患者就诊来源,1,门诊,
LY.00.259,患者就诊来源,2,急诊,
LY.00.259,患者就诊来源,3,120急救,
LY.00.259,患者就诊来源,4,转院,
LY.00.260,医嘱状态代码,0,待审,
LY.00.260,医嘱状态代码,1,审核,
LY.00.260,医嘱状态代码,2,执行,
LY.00.260,医嘱状态代码,3,取消,
LY.00.260,医嘱状态代码,4,停止,
LY.00.260,医嘱状态代码,9,其他,
LY.00.260,医嘱状态代码,99,未知,
LY.00.261,执行周期时间单位代码,1,不规则周期,
LY.00.261,执行周期时间单位代码,2,天,
LY.00.261,执行周期时间单位代码,3,小时,
LY.00.261,执行周期时间单位代码,4,分钟,
LY.00.261,执行周期时间单位代码,9,其他,
LY.00.261,执行周期时间单位代码,99,未知,
LY.00.262,药物分类代码,0,非药品,
LY.00.262,药物分类代码,1,西药,
LY.00.262,药物分类代码,2,中成药,
LY.00.262,药物分类代码,3,中草药,
LY.00.262,药物分类代码,4,中药制剂,
LY.00.262,药物分类代码,9,其他中药,
LY.00.263,不良事件类别代码,01,信息传递错误事件,
LY.00.263,不良事件类别代码,02,治疗错误事件,
LY.00.263,不良事件类别代码,03,方法/技术错误事件,
LY.00.263,不良事件类别代码,04,药物调剂分发错误事件,
LY.00.263,不良事件类别代码,05,输血事件,
LY.00.263,不良事件类别代码,06,设备器械使用事件,
LY.00.263,不良事件类别代码,07,导管操作事件,
LY.00.263,不良事件类别代码,08,医疗技术检查事件,
LY.00.263,不良事件类别代码,09,基础护理事件,
LY.00.263,不良事件类别代码,010,营养与饮食事件,
LY.00.263,不良事件类别代码,011,物品运送事件,
LY.00.263,不良事件类别代码,012,放射安全事件,
LY.00.263,不良事件类别代码,013,诊疗记录事件,
LY.00.263,不良事件类别代码,014,知情同意事件,
LY.00.263,不良事件类别代码,015,医护安全事件,
LY.00.263,不良事件类别代码,016,其他事件,
LY.00.263,不良事件类别代码,017,麻醉意外及主要并发症事件,
LY.00.263,不良事件类别代码,018,手术部位或术式错误事件,
LY.00.263,不良事件类别代码,019,非计划再次手术事件,
LY.00.263,不良事件类别代码,020,医疗处置事件,
LY.00.263,不良事件类别代码,021,给药错误事件,
LY.00.263,不良事件类别代码,022,用血差错事件,
LY.00.263,不良事件类别代码,023,输血不良反应事件,
LY.00.263,不良事件类别代码,024,输液不良反应事件,
LY.00.263,不良事件类别代码,025,非计划性拔管事件,
LY.00.263,不良事件类别代码,026,新生儿抱错事件,
LY.00.263,不良事件类别代码,027,院内压力性损伤事件,
LY.00.263,不良事件类别代码,028,药品不良反应事件,
LY.00.263,不良事件类别代码,029,医疗器械(不含植入物)相关事件,
LY.00.263,不良事件类别代码,030,植入物的不良反应事件,
LY.00.263,不良事件类别代码,031,检验检查标本事件,
LY.00.263,不良事件类别代码,032,检验检查操作事件,
LY.00.263,不良事件类别代码,033,检验检查报告事件,
LY.00.263,不良事件类别代码,034,呼吸机相关肺炎,
LY.00.263,不良事件类别代码,035,导尿管感染,
LY.00.263,不良事件类别代码,036,中心导管相关血流感染,
LY.00.263,不良事件类别代码,037,手术部位感染事件,
LY.00.263,不良事件类别代码,038,血液透析相关感染事件,
LY.00.263,不良事件类别代码,039,院内自伤/自杀事件,
LY.00.263,不良事件类别代码,040,住院患者走失事件,
LY.00.263,不良事件类别代码,041,跌倒、坠床事件,
LY.00.263,不良事件类别代码,042,院内非预期心跳骤停事件,
LY.00.263,不良事件类别代码,043,烧烫伤事件,
LY.00.263,不良事件类别代码,044,锐器伤事件,
LY.00.263,不良事件类别代码,045,实验室相关事件(生物安全、危化品),
LY.00.263,不良事件类别代码,046,放射相关事件其他事件,
LY.00.263,不良事件类别代码,047,信息泄露事件,
LY.00.263,不良事件类别代码,048,网络/信息系统故障事件,
LY.00.263,不良事件类别代码,049,运行设备设施事件,
LY.00.263,不良事件类别代码,050,建筑相关事件,
LY.00.263,不良事件类别代码,051,食品安全事件,
LY.00.264,事件发生等级代码（不良事件),01,Ⅰ级事件,
LY.00.264,事件发生等级代码（不良事件),02,Ⅱ级事件,
LY.00.264,事件发生等级代码（不良事件),03,Ⅲ级事件,
LY.00.264,事件发生等级代码（不良事件),04,Ⅳ级事件,
LY.00.265,临床研究分类代码（不良事件）,01,Ⅰ期,
LY.00.265,临床研究分类代码（不良事件）,02,Ⅱ期,
LY.00.265,临床研究分类代码（不良事件）,03,Ⅲ期,
LY.00.265,临床研究分类代码（不良事件）,04,Ⅳ期,
LY.00.265,临床研究分类代码（不良事件）,05,生物等效性实验,
LY.00.265,临床研究分类代码（不良事件）,06,临床验证,
LY.00.266,SAE情况代码（不良事件）,01,死亡,
LY.00.266,SAE情况代码（不良事件）,02,导致住院,
LY.00.266,SAE情况代码（不良事件）,03,延长住院时间,
LY.00.266,SAE情况代码（不良事件）,04,伤残,
LY.00.266,SAE情况代码（不良事件）,05,功能障碍,
LY.00.266,SAE情况代码（不良事件）,06,导致先天畸形,
LY.00.266,SAE情况代码（不良事件）,07,危及生命,
LY.00.266,SAE情况代码（不良事件）,08,其他,
LY.00.267,对试验用药采取的措施代码（不良事件）,01,继续用药,
LY.00.267,对试验用药采取的措施代码（不良事件）,02,减小剂量,
LY.00.267,对试验用药采取的措施代码（不良事件）,03,药物暂停后恢复,
LY.00.267,对试验用药采取的措施代码（不良事件）,04,停用药物,
LY.00.268,SAE与实验药的关系代码（不良事件）,01,肯定有关,
LY.00.268,SAE与实验药的关系代码（不良事件）,02,肯定无关,
LY.00.268,SAE与实验药的关系代码（不良事件）,03,可能有关,
LY.00.268,SAE与实验药的关系代码（不良事件）,04,可能无关,
LY.00.268,SAE与实验药的关系代码（不良事件）,05,无法判定,
LY.00.269,事件发生场所代码（不良事件）,01,急诊,
LY.00.269,事件发生场所代码（不良事件）,02,门诊,
LY.00.269,事件发生场所代码（不良事件）,03,住院部,
LY.00.269,事件发生场所代码（不良事件）,04,医技部门,
LY.00.269,事件发生场所代码（不良事件）,05,行政后勤部门,
LY.00.269,事件发生场所代码（不良事件）,06,其他,
LY.00.270,不良事件结果代码,01,痊愈,
LY.00.270,不良事件结果代码,02,好转,
LY.00.270,不良事件结果代码,03,未好转,
LY.00.270,不良事件结果代码,04,不详,
LY.00.271,停药或减量后反应状态代码,01,消失,
LY.00.271,停药或减量后反应状态代码,02,减轻,
LY.00.271,停药或减量后反应状态代码,03,无变化,
LY.00.271,停药或减量后反应状态代码,04,不明,
LY.00.271,停药或减量后反应状态代码,05,未减量或未停药,
LY.00.272,生产企业信息来源代码,01,医疗机构,
LY.00.272,生产企业信息来源代码,02,经营企业,
LY.00.272,生产企业信息来源代码,03,个人,
LY.00.272,生产企业信息来源代码,04,文献报道,
LY.00.272,生产企业信息来源代码,05,上市后研究,
LY.00.272,生产企业信息来源代码,06,其他,
LY.00.273,出入库方式,01,采购入库,
LY.00.273,出入库方式,02,调拨入库,
LY.00.273,出入库方式,03,报溢入库,
LY.00.273,出入库方式,04,调拨出库,
LY.00.273,出入库方式,05,报损出库,
LY.00.273,出入库方式,06,药房申领出库,
LY.00.273,出入库方式,07,退货出库,
LY.00.273,出入库方式,99,其他出库,
LY.00.274,处方点评状态,0,待审核,
LY.00.274,处方点评状态,1,已审核,
LY.00.274,处方点评状态,2,已驳回,
LY.00.274,处方点评状态,3,已归档,
LY.00.275,挂号类别,01,普通门诊,
LY.00.275,挂号类别,02,主治医师,
LY.00.275,挂号类别,03,副主任医师,
LY.00.275,挂号类别,04,主任医师,
LY.00.275,挂号类别,05,专家门诊,
LY.00.275,挂号类别,09,特需门诊,
LY.00.276,重症标识,1,一般,
LY.00.276,重症标识,2,重症,
LY.00.276,重症标识,3,危重症,
LY.00.276,重症标识,9,其他,
LY.00.277,药物剂量单位代码,1,克（g）,
LY.00.277,药物剂量单位代码,2,毫克（mg）,
LY.00.277,药物剂量单位代码,3,微克(μg）,
LY.00.277,药物剂量单位代码,4,纳克（ng）,
LY.00.277,药物剂量单位代码,5,升（L）,
LY.00.277,药物剂量单位代码,6,毫升（ml）,
LY.00.277,药物剂量单位代码,7,国际单位（IU）,
LY.00.277,药物剂量单位代码,8,单位（U）,
LY.00.277,药物剂量单位代码,99,其他,
LY.00.278,检验定性结果,01,阳性,
LY.00.278,检验定性结果,02,阴性,
LY.00.278,检验定性结果,03,污染,
LY.00.278,检验定性结果,04,强阳性,
LY.00.278,检验定性结果,05,弱阳性,
LY.00.278,检验定性结果,06,检出,
LY.00.278,检验定性结果,07,未检出,
LY.00.278,检验定性结果,08,未发现耐药,
LY.00.278,检验定性结果,09,P 潜在耐药,
LY.00.278,检验定性结果,10,L 低度耐药,
LY.00.278,检验定性结果,11,I 中度耐药,
LY.00.278,检验定性结果,12,H 高度耐药,
LY.00.278,检验定性结果,13,I 可能耐药,
LY.00.278,检验定性结果,14,R 显示耐药,
LY.00.278,检验定性结果,15,敏感,
LY.00.278,检验定性结果,16,耐药,
LY.00.278,检验定性结果,17,结核分枝杆菌,
LY.00.278,检验定性结果,18,非结核分枝杆菌,
LY.00.278,检验定性结果,19,未检测到分枝杆菌,
LY.00.278,检验定性结果,20,未获得试验结果,
LY.00.279,密级,000,无须病种控制（无特控）,
LY.00.279,密级,100,恶性肿瘤（无特控）,
LY.00.279,密级,200,性病艾滋病（无特控）,
LY.00.279,密级,300,其它不治之症（无特控）,
LY.00.279,密级,400,精神类病（无特控）,
LY.00.279,密级,900,无须病种控制（无特控）,
LY.00.279,密级,010,无须病种控制（患者申明特控）,
LY.00.279,密级,110,恶性肿瘤（患者申明特控）,
LY.00.279,密级,210,性病艾滋病（患者申明特控）,
LY.00.279,密级,310,其它不治之症（患者申明特控）,
LY.00.279,密级,410,精神类病（患者申明特控）,
LY.00.279,密级,910,无须病种控制（患者申明特控）,
LY.00.280,预约状态,1,已预约,
LY.00.280,预约状态,2,已退号,
LY.00.280,预约状态,3,已履约,
LY.00.280,预约状态,4,爽约,
LY.00.280,预约状态,5,停诊,
LY.00.280,预约状态,6,替诊,
LY.00.281,支付状态,0,未支付,
LY.00.281,支付状态,1,支付中,
LY.00.281,支付状态,2,支付成功,
LY.00.281,支付状态,3,退费中,
LY.00.281,支付状态,4,退费成功,
LY.00.281,支付状态,5,退费已申请,
LY.00.281,支付状态,6,部分退费成功,
LY.00.282,麻醉反应标志,1,无麻醉,
LY.00.282,麻醉反应标志,2,有反应,
LY.00.282,麻醉反应标志,3,无反应,
LY.00.282,麻醉反应标志,9,死亡,
LY.00.283,治疗类型,1,介入治疗,
LY.00.283,治疗类型,2,康复治疗,
LY.00.283,治疗类型,3,中医治疗,
LY.00.283,治疗类型,4,高压氧,
LY.00.283,治疗类型,5,其它,
LY.00.284,治疗状态,1,待执行,
LY.00.284,治疗状态,2,执行中,
LY.00.284,治疗状态,3,已完成,
LY.00.284,治疗状态,4,已取消,
LY.00.284,治疗状态,5,已暂停,
LY.00.285,治疗效果,1,显著改善,
LY.00.285,治疗效果,2,改善,
LY.00.285,治疗效果,3,无变化,
LY.00.285,治疗效果,4,恶化,
LY.00.286,评估状态,1,初步评估,
LY.00.286,评估状态,2,中期评估,
LY.00.286,评估状态,3,终期评估,
LY.00.286,评估状态,4,随访评估,
LY.00.287,卒中治疗类型,147,AIS静脉溶栓,
LY.00.287,卒中治疗类型,148,AIS介入再通,
LY.00.287,卒中治疗类型,149,脑出血手术,
LY.00.287,卒中治疗类型,150,颅内动脉瘤手术,
LY.00.287,卒中治疗类型,151,CEA/CAS,
LY.00.288,静脉溶栓药物,1,rt-PA,
LY.00.288,静脉溶栓药物,2,尿激酶,
LY.00.288,静脉溶栓药物,3,阿尼普酶,
LY.00.288,静脉溶栓药物,4,瑞替普酶,
LY.00.288,静脉溶栓药物,5,替奈普酶,
LY.00.288,静脉溶栓药物,6,尿激酶原,
LY.00.288,静脉溶栓药物,9,其他,
LY.00.289,溶栓并发症,02,消化道出血,
LY.00.289,溶栓并发症,04,其他部位出血,
LY.00.289,溶栓并发症,06,血管源性唇舌水肿,
LY.00.289,溶栓并发症,07,症状性颅内出血,
LY.00.289,溶栓并发症,08,无症状性颅内出血,
LY.00.289,溶栓并发症,99,其他,
LY.00.290,血管内开通方法,01,支架取栓,
LY.00.290,血管内开通方法,02,抽栓,
LY.00.290,血管内开通方法,03,球囊成形,
LY.00.290,血管内开通方法,04,支架成形,
LY.00.290,血管内开通方法,05,动脉溶栓,
LY.00.290,血管内开通方法,99,其他,
LY.00.291,血管内开通治疗手术并发症,05,再闭塞,
LY.00.291,血管内开通治疗手术并发症,08,再灌注损伤,
LY.00.291,血管内开通治疗手术并发症,09,支架脱载,
LY.00.291,血管内开通治疗手术并发症,10,动脉夹层,
LY.00.291,血管内开通治疗手术并发症,11,栓子逃逸,
LY.00.291,血管内开通治疗手术并发症,14,无症状性颅内出血,
LY.00.291,血管内开通治疗手术并发症,15,症状性颅内出血,
LY.00.291,血管内开通治疗手术并发症,98,无,
LY.00.291,血管内开通治疗手术并发症,99,其他,
LY.00.292,未溶栓原因,01,超时间窗,
LY.00.292,未溶栓原因,02,禁忌症,
LY.00.292,未溶栓原因,03,患者/家属拒绝,
LY.00.292,未溶栓原因,04,外院溶栓,
LY.00.292,未溶栓原因,99,其他,
LY.00.293,开始静脉溶栓场所,152,本地急救车,
LY.00.293,开始静脉溶栓场所,153,本院急诊科,
LY.00.293,开始静脉溶栓场所,154,本院CT室,
LY.00.293,开始静脉溶栓场所,155,本院病房,
LY.00.294,院前意识,121,清晰意识,
LY.00.294,院前意识,122,对语言有反应,
LY.00.294,院前意识,123,对刺激有反应,
LY.00.294,院前意识,124,对任何刺激无反应,
LY.00.295,卒中出血部位,03,小脑,
LY.00.295,卒中出血部位,04,脑干,
LY.00.295,卒中出血部位,05,脑室,
LY.00.295,卒中出血部位,06,大脑半球,
LY.00.296,来院方式,1,自行来院,患者自行到院（步行/私家车等）
LY.00.296,来院方式,2,救护车,通过120/999急救系统转运
LY.00.296,来院方式,3,转院,从其他医疗机构转入
LY.00.296,来院方式,4,社区转诊,社区卫生服务中心转诊
LY.00.296,来院方式,5,公安/司法送诊,由警方或司法部门护送
LY.00.296,来院方式,6,航空救援,直升机/固定翼转运
LY.00.296,来院方式,7,其他,未列出的特殊方式
LY.00.296,来院方式,8,未知,信息无法获取
LY.00.297,胸痛-病情评估-详情,104,呼吸困难,
LY.00.297,胸痛-病情评估-详情,105,腹痛,
LY.00.297,胸痛-病情评估-详情,106,齿痛,
LY.00.297,胸痛-病情评估-详情,107,肩背痛,
LY.00.297,胸痛-病情评估-详情,108,合并出血,
LY.00.297,胸痛-病情评估-详情,109,合并心衰,
LY.00.297,胸痛-病情评估-详情,110,合并恶性心律失常,
LY.00.297,胸痛-病情评估-详情,111,不明原因的昏厥,
LY.00.297,胸痛-病情评估-详情,112,自汗、大汗淋漓,
LY.00.297,胸痛-病情评估-详情,113,心慌心悸,
LY.00.297,胸痛-病情评估-详情,114,烦躁不安,
LY.00.297,胸痛-病情评估-详情,115,颈前部束缚感,
LY.00.297,胸痛-病情评估-详情,116,乏力,
LY.00.297,胸痛-病情评估-详情,117,气喘,
LY.00.297,胸痛-病情评估-详情,999,其他,
LY.00.298,护理等级,1,特级护理,
LY.00.298,护理等级,2,一级护理,
LY.00.298,护理等级,3,二级护理,
LY.00.298,护理等级,4,三级护理,
LY.00.299,饮食指导,01,普通饮食,
LY.00.299,饮食指导,02,软食,
LY.00.299,饮食指导,03,半流食,
LY.00.299,饮食指导,04,流食,
LY.00.299,饮食指导,05,禁食,
LY.00.299,饮食指导,06,禁食水,
LY.00.299,饮食指导,07,鼻饲饮食,
LY.00.299,饮食指导,08,低盐低脂饮食,
LY.00.299,饮食指导,09,糖尿病饮食,
LY.00.299,饮食指导,99,其他,
LY.00.300,隔离种类,1,消化道隔离,
LY.00.300,隔离种类,2,呼吸道隔离,
LY.00.300,隔离种类,3,接触隔离,
LY.00.300,隔离种类,4,血液-体液隔离,
LY.00.300,隔离种类,5,严密隔离,
LY.00.300,隔离种类,6,昆虫隔离,
LY.00.300,隔离种类,7,保护性隔离,
LY.00.301,输血品种代码,1,红细胞,
LY.00.301,输血品种代码,11,浓缩红细胞,
LY.00.301,输血品种代码,12,滤白红细胞,
LY.00.301,输血品种代码,13,红细胞悬液,
LY.00.301,输血品种代码,14,洗涤红细胞,
LY.00.301,输血品种代码,15,冰冻红细胞,
LY.00.301,输血品种代码,16,冰冻解冻去甘油红细胞,
LY.00.301,输血品种代码,17,Rh阴性悬浮红细胞,
LY.00.301,输血品种代码,2,全血,
LY.00.301,输血品种代码,21,滤白全血,
LY.00.301,输血品种代码,22,重组全血,
LY.00.301,输血品种代码,23,Rh阴性全血,
LY.00.301,输血品种代码,3,血小板,
LY.00.301,输血品种代码,31,手工分离浓缩血小板,
LY.00.301,输血品种代码,32,机采血小板,
LY.00.301,输血品种代码,33,滤白机采血小板,
LY.00.301,输血品种代码,34,冷冻机采血小板,
